_ID, TimeSt,Country,Province,City,Latitude,Longitude,Associated POI,Distance POI
4778012,17:10.4,CA,AB,Calgary,50.95738,-114.22057,POI1,2.6910596571360106
4778043,17:10.9,CA,ON,Toronto,43.6666,-79.3823,POI3,6.104932358267125
4778110,17:05.7,CA,AB,Calgary,51.053,-114.161,POI1,2.582995520833323
4778205,17:07.0,CA,AB,Grande Prairie,55.156,-118.795,POI1,5.547960683588618
4778264,17:08.4,CA,BC,Victoria,48.45,-123.491,POI1,11.228368796162917
4778318,17:08.7,CA,QC,Montréal,45.5424,-73.5453,POI3,0.02934141470686436
4778441,17:09.5,CA,ON,Brantford,43.1772,-80.248,POI3,7.081324071147788
4778610,17:08.7,CA,AB,Edmonton,53.5185,-113.6579,POI1,0.17437486758418236
4778691,17:09.3,CA,ON,Brantford,43.1692,-80.2684,POI3,7.103222243842369
4778753,17:12.6,CA,ON,Whitby,43.96195,-78.96465,POI3,5.619409334700317
4778810,17:10.7,CA,ON,Guelph,43.5586,-80.2692,POI3,6.984701234971828
4778894,17:11.5,CA,AB,Edmonton,53.40541,-113.43071,POI1,0.15112965832356323
4778978,17:13.0,CA,ON,Scarborough,43.7703,-79.2165,POI3,5.915659920314636
4779070,17:11.7,CA,AB,Edmonton,53.5181,-113.5797,POI1,0.09806816835753421
4779109,17:15.7,CA,ON,Whitby,43.8873,-78.9422,POI3,5.619101321672087
4779393,17:16.1,CA,SK,Saskatoon,52.1225,-106.72488,POI1,6.909122559066739
4779623,17:15.8,CA,ON,Scarborough,43.7298,-79.2639,POI3,5.972975981587159
4779797,17:15.9,CA,AB,Edmonton,53.60754,-113.48721,POI1,0.06139074608603832
4779895,17:13.0,CA,ON,Markham,43.897,-79.265,POI3,5.926022851476107
4779994,17:15.6,CA,ON,Mississauga,43.5738,-79.7193,POI3,6.4542112876336075
4780218,17:17.3,CA,ON,Toronto,43.6666,-79.3823,POI3,6.104932358267125
4780309,17:14.8,CA,ON,Brampton,43.7796,-79.7681,POI3,6.442081321018623
4780677,17:17.2,CA,AB,Calgary,50.87401,-113.98432,POI1,2.7182735388560504
4780954,17:15.8,CA,ON,Niagara Falls,43.0966,-79.1276,POI3,6.067280548533833
4781011,17:15.9,CA,ON,Toronto,43.6425,-79.3833,POI3,6.113250024235641
4781104,17:19.9,CA,AB,Calgary,50.9666,-114.0826,POI1,2.6477188161594865
4781312,17:21.6,CA,AB,Edmonton,53.48329,-113.68082,POI1,0.20496844763280364
4781403,17:21.5,CA,AB,Calgary,51.0486,-113.968,POI1,2.543702304564155
4781473,17:23.5,CA,MB,Brandon,49.84814,-100.00093,POI1,13.982680094000036
4781557,17:23.6,CA,ON,Ottawa,45.3244,-75.6048,POI3,2.048293645114634
4781633,17:23.9,CA,AB,Edmonton,53.4579,-113.412,POI1,0.11501202565382994
4781660,17:21.0,CA,SK,Saskatoon,52.1225,-106.72488,POI1,6.909122559066739
4781854,17:24.5,CA,ON,Thornhill,43.8395,-79.3831,POI3,6.055405119594971
4781877,17:22.9,CA,AB,Edmonton,53.60754,-113.48721,POI1,0.06139074608603832
4781910,17:23.2,CA,QC,Montréal,45.4567,-73.5928,POI3,0.0702333910401585
4781924,17:23.7,CA,BC,Surrey,49.0173,-123.079,POI1,10.60855262750037
4782043,17:23.5,CA,BC,Vancouver,49.2657,-123.164,POI1,10.582590916445987
4782127,17:24.2,CA,ON,North York,43.75243,-79.50126,POI3,6.1933102196884215
4782200,17:24.3,CA,AB,Edmonton,53.63926,-113.47815,POI1,0.09340141168633646
4782260,17:24.4,CA,ON,Toronto,43.66965,-79.38134,POI3,6.103091544151779
4782274,17:24.4,CA,ON,North York,43.75243,-79.50126,POI3,6.1933102196884215
4782352,17:24.8,CA,ON,Barrie,44.3303,-79.7268,POI3,6.274904438190034
4782379,17:26.3,CA,AB,Airdrie,51.2889,-114.015,POI1,2.3184858869626535
4782463,17:23.4,CA,AB,Edmonton,53.6134,-113.541,POI1,0.08703221843088092
4782722,17:26.7,CA,AB,Calgary,51.1021,-113.9423,POI1,2.4863459157657437
4782798,17:24.4,CA,AB,Lethbridge,49.7,-112.8186,POI1,3.9035968498097935
4782948,17:27.3,CA,AB,Calgary,51.1188,-113.9471,POI1,2.4708235749735343
4783055,17:27.8,CA,AB,Edmonton,53.4564,-113.521,POI1,0.09644586587821986
4783206,17:27.0,CA,AB,Airdrie,51.3082,-114.0398,POI1,2.3055336530714525
4783302,17:28.2,CA,QC,Anjou,45.6089,-73.5448,POI3,0.08981472939891523
4783415,17:30.9,CA,ON,Ancaster,43.2614,-79.823,POI3,6.652697482752159
4783440,17:31.0,CA,ON,Newmarket,44.039,-79.4724,POI3,6.089619545178247
4783574,17:30.9,CA,ON,Maple,43.8526,-79.5117,POI3,6.17549357540084
4783602,17:30.9,CA,ON,Nepean,45.2778,-75.7563,POI3,2.2038061478762114
4783695,17:31.0,CA,ON,Markham,43.8735,-79.3335,POI3,5.998342155230644
4783991,17:31.5,CA,ON,Richmond Hill,43.9221,-79.4632,POI3,6.110251860342339
4784008,17:33.1,CA,AB,Alix,52.4011,-113.20153,POI1,1.1798094541513844
4784040,17:29.9,CA,QC,Sainte-Thérèse,45.6378,-73.8414,POI3,0.298877303616379
4784053,17:30.9,CA,AB,Calgary,51.05806,-114.11816,POI1,2.567224004430663
4784160,17:31.2,CA,ON,Ottawa,45.3878,-75.6589,POI3,2.09715048401802
4784209,17:32.4,CA,QC,Saint-Constant,45.356,-73.5436,POI3,0.16714006526562858
4784278,17:34.5,CA,ON,North York,43.7263,-79.48373,POI3,6.184048069078775
4784337,17:30.8,CA,ON,Toronto,43.6459,-79.3857,POI3,6.114490005422939
4784408,17:30.9,CA,ON,Markham,43.8735,-79.3335,POI3,5.998342155230644
4784757,17:31.1,CA,ON,Scarborough,43.7936,-79.2692,POI3,5.959219807308419
4784765,17:31.2,CA,AB,Edmonton,53.49913,-113.50039,POI1,0.04926741017142761
4784791,17:31.6,CA,ON,Toronto,43.6682,-79.4209,POI3,6.141235383326147
4784848,17:30.9,CA,ON,Scarborough,43.7295,-79.2629,POI3,5.9721120645896315
4784896,17:31.0,CA,ON,Barrie,44.3303,-79.7268,POI3,6.274904438190034
4785028,17:31.1,CA,ON,Kanata,45.3387,-75.9001,POI3,2.3412333913595584
4785051,17:31.1,CA,ON,Pembroke,45.827,-77.1116,POI3,3.5587020975935846
4785113,17:31.1,CA,ON,Barrie,44.3303,-79.7268,POI3,6.274904438190034
4785120,17:32.9,CA,BC,Vancouver,49.2807,-123.11888,POI1,10.535260347300637
4785139,17:35.1,CA,BC,Vancouver,49.2577,-123.132,POI1,10.556580741549093
4785253,17:32.5,CA,AB,Edmonton,53.587,-113.441,POI1,0.06056785157985817
4785314,17:34.7,CA,AB,Lacombe,52.4674,-113.712,POI1,1.102240691974762
4785375,17:34.7,CA,AB,Edmonton,53.4739,-113.483,POI1,0.07231869775514103
4785390,17:36.4,CA,AB,Sherwood Park,53.528,-113.2512,POI1,0.2352365555031749
4785479,17:34.8,CA,AB,Lacombe,52.4674,-113.712,POI1,1.102240691974762
4785510,17:38.6,CA,ON,Fort Frances,48.6116,-93.3976,POI3,20.070857665396787
4785607,17:38.7,CA,NS,Sydney,46.1356,-60.1788,POI4,3.1868455139747485
4785613,17:39.3,CA,AB,Edmonton,53.54086,-113.51115,POI1,0.025964154232331553
4785764,17:38.7,CA,ON,Richmond Hill,43.9221,-79.4632,POI3,6.110251860342339
4785840,17:38.9,CA,AB,Edmonton,53.44273,-113.41069,POI1,0.12779207684750488
4785948,17:39.0,CA,AB,Edmonton,53.48186,-113.49359,POI1,0.06478508304386119
4786005,17:39.4,CA,AB,Edmonton,53.5514,-113.4916,POI1,0.00786093156058361
4786044,17:39.8,CA,AB,Calgary,51.1387,-114.2015,POI1,2.5116166751407327
4786119,17:38.1,CA,AB,Edmonton,53.44217,-113.4452,POI1,0.11161711860193953
4786165,17:38.8,CA,MB,Winnipeg,49.82453,-97.15191,POI1,16.752444252190326
4786257,17:39.2,CA,AB,Edmonton,53.4249,-113.595,POI1,0.16323217833809658
4786343,17:39.7,CA,ON,Toronto,43.659,-79.377,POI3,6.102198690981551
4786411,17:40.3,CA,ON,Richmond Hill,43.9221,-79.4632,POI3,6.110251860342339
4786433,17:40.8,CA,ON,Ottawa,45.3244,-75.6048,POI3,2.048293645114634
4786448,17:41.0,CA,NB,Moncton,46.1033,-64.815,POI4,1.8097765216570239
4786522,17:39.7,CA,ON,Thunder Bay,48.3922,-89.2785,POI3,15.972541435745812
4786706,17:41.1,CA,ON,Toronto,43.6655,-79.4204,POI3,6.141574164171349
4786763,17:39.7,CA,ON,Fort Frances,48.6217,-93.3597,POI3,20.034970671254232
4786854,17:39.7,CA,ON,Sudbury,46.5213,-80.947,POI3,7.448365513373861
4786873,17:40.0,CA,ON,Kingston,44.2377,-76.5602,POI3,3.2578464659982025
4786959,17:41.0,CA,ON,Mississauga,43.6046,-79.6729,POI3,6.400697982737273
4787035,17:41.0,CA,SK,Moose Jaw,50.3887,-105.533,POI1,8.55661007238526
4787045,17:44.3,CA,ON,Toronto,43.6682,-79.4209,POI3,6.141235383326147
4787142,17:42.3,CA,QC,Laval,45.5797,-73.82049,POI3,0.26100801941129054
4787225,17:43.7,CA,AB,Calgary,51.0823,-113.9578,POI1,2.5086823039287007
4787274,17:44.6,CA,AB,Calgary,51.01958,-114.20021,POI1,2.6256652153587674
4787545,17:46.0,CA,AB,Ponoka,52.73012,-113.47524,POI1,0.8161144712875736
4787555,17:46.1,CA,ON,Mississauga,43.5924,-79.6953,POI3,6.425725548030903
4787570,17:46.1,CA,ON,Burlington,43.3317,-79.8066,POI3,6.613665990720809
4787623,17:46.3,CA,AB,Edmonton,53.47359,-113.39653,POI1,0.11499901975668522
4787875,17:46.1,CA,AB,Edmonton,53.44217,-113.4452,POI1,0.11161711860193953
4787975,17:46.7,CA,ON,Scarborough,43.69236,-79.27698,POI3,5.996769422638905
4788074,17:46.0,CA,ON,Nepean,45.2778,-75.7563,POI3,2.2038061478762114
4788120,17:46.0,CA,ON,Toronto,43.6459,-79.3857,POI3,6.114490005422939
4788225,17:46.8,CA,QC,Saint-Laurent,45.50372,-73.68478,POI3,0.12009879190483551
4788315,17:46.0,CA,ON,Mississauga,43.5178,-79.6587,POI3,6.4137377169804
4788596,17:46.2,CA,ON,Niagara Falls,43.1052,-79.0845,POI3,6.0243428251235045
4788604,17:51.4,CA,ON,Mississauga,43.5807,-79.7936,POI3,6.52302906775809
4788751,17:54.3,CA,NS,Truro,45.3657,-63.287,POI4,0.15096257264964677
4788835,17:54.4,CA,ON,London,43.0004,-81.2343,POI3,8.072115737687183
4788975,17:54.3,CA,ON,Collingwood,44.4962,-80.2194,POI3,6.73193262231708
4789173,17:54.3,CA,ON,Toronto,43.6319,-79.3716,POI3,6.105390109175417
4789254,17:54.3,CA,NS,Lower Sackville,44.75582,-63.66163,POI4,0.6355520811869003
4789500,17:54.8,CA,AB,Calgary,51.0829,-114.095,POI1,2.537496674292398
4789588,17:54.8,CA,BC,Vancouver,49.2155,-123.135,POI1,10.576531142281254
4789730,17:54.4,CA,ON,Toronto,43.6682,-79.4209,POI3,6.141235383326147
4789753,17:55.0,CA,AB,Sherwood Park,53.5263,-113.287,POI1,0.1997245614464955
4789851,17:55.3,CA,ON,London,43.0346,-81.2554,POI3,8.081572651174827
4790010,17:54.0,CA,ON,Mississauga,43.63247,-79.7143,POI3,6.431968555540127
4790095,17:54.7,CA,NB,Saint John,45.2781,-66.0679,POI4,2.8356714005929837
4790199,17:54.9,CA,ON,Toronto,43.672,-79.3791,POI3,6.100244258996269
4790225,17:55.2,CA,ON,Thornhill,43.8395,-79.3831,POI3,6.055405119594971
4790266,17:56.1,CA,AB,Calgary,50.915,-114.06,POI1,2.693106240133315
4790293,17:56.9,CA,ON,Etobicoke,43.6651,-79.5294,POI3,6.245682768538356
4790634,17:57.2,CA,AB,Calgary,50.93674,-114.01066,POI1,2.6617018191008905
4790721,17:59.5,CA,QC,Saint-Constant,45.3668,-73.5659,POI3,0.1548290496547719
4790735,17:56.3,CA,ON,Mississauga,43.58846,-79.63915,POI3,6.37338228842716
4790752,17:56.8,CA,QC,Sainte-Thérèse,45.6378,-73.8414,POI3,0.298877303616379
4790821,17:57.2,CA,ON,Toronto,43.7068,-79.3991,POI3,6.108877140769574
4790866,17:58.9,CA,QC,Anjou,45.6036,-73.55361,POI3,0.08290568277868708
4790870,17:55.6,CA,AB,Edmonton,53.4653,-113.386,POI1,0.12839915282041095
4790922,17:57.8,CA,AB,Edmonton,53.4593,-113.4145,POI1,0.11233947856830298
4790940,18:00.5,CA,AB,Edmonton,53.55,-113.5,POI1,0.014771954677705389
4791039,17:58.7,CA,ON,Ottawa,45.3244,-75.6048,POI3,2.048293645114634
4791082,18:01.0,CA,ON,Thornhill,43.8395,-79.3831,POI3,6.055405119594971
4791158,18:01.2,CA,AB,Edmonton,53.60754,-113.48721,POI1,0.06139074608603832
4791215,18:02.4,CA,SK,Saskatoon,52.1225,-106.72488,POI1,6.909122559066739
4791299,18:02.8,CA,SK,Saskatoon,52.1225,-106.72488,POI1,6.909122559066739
4791326,18:00.4,CA,AB,Calgary,51.0412,-114.0762,POI1,2.573618030758445
4791425,18:01.4,CA,AB,Calgary,50.9278,-113.9682,POI1,2.662446091068324
4791500,18:02.2,CA,ON,Etobicoke,43.6879,-79.557,POI3,6.265329638416246
4791520,18:02.2,CA,NB,Fredericton,45.94284,-66.67225,POI4,3.5136651903021496
4791596,18:02.3,CA,ON,Etobicoke,43.6879,-79.557,POI3,6.265329638416246
4791640,18:02.6,CA,ON,North York,43.69777,-79.4999,POI3,6.207845522824885
4791724,18:03.2,CA,NB,Fredericton,45.94696,-66.67805,POI4,3.5201858658231386
4791907,18:07.5,CA,ON,North York,43.7302,-79.4951,POI3,6.193800132052771
4791914,18:08.3,CA,AB,Calgary,51.01958,-114.20021,POI1,2.6256652153587674
4791984,18:05.8,CA,ON,Windsor,42.2949,-83.052,POI3,10.019756519597527
4792057,18:08.4,CA,QC,Sainte-Thérèse,45.6378,-73.8414,POI3,0.298877303616379
4792075,18:09.7,CA,ON,Guelph,43.5469,-80.251,POI3,6.970542213057537
4792092,18:09.8,CA,ON,Toronto,43.643,-79.3383,POI3,6.070289708063121
4792149,18:06.5,CA,ON,Burlington,43.332,-79.807,POI3,6.613944102441223
4792159,18:06.8,CA,ON,Brantford,43.1878,-80.245,POI3,7.074989626127875
4792257,18:10.4,CA,ON,Richmond Hill,43.9221,-79.4632,POI3,6.110251860342339
4792404,18:10.7,CA,AB,Lake Louise,51.4511,-116.183,POI1,3.4153403357857433
4792422,18:06.7,CA,AB,Red Deer,52.2651,-113.794,POI1,1.317634465716878
4792466,18:09.7,CA,ON,Midland,44.5956,-79.866,POI3,6.367670477452253
4792728,18:09.8,CA,AB,Edmonton,53.44217,-113.4452,POI1,0.11161711860193953
4792876,18:10.4,CA,QC,Sainte-Foy,46.7823,-71.2882,POI3,2.6034157457496074
4792920,18:11.6,CA,ON,Toronto,43.6682,-79.4209,POI3,6.141235383326147
4792929,18:11.3,CA,AB,Edmonton,53.60138,-113.48294,POI1,0.055283648622356546
4793014,18:12.9,CA,SK,Saskatoon,52.1225,-106.72488,POI1,6.909122559066739
4793093,18:13.3,CA,ON,Toronto,43.66022,-79.38541,POI3,6.109836076547137
4793162,18:13.7,CA,QC,Montréal,45.53153,-73.61362,POI3,0.0486149052966254
4793237,18:11.7,CA,AB,Calgary,51.1387,-114.2015,POI1,2.5116166751407327
4793342,18:12.4,CA,QC,Anjou,45.6089,-73.5448,POI3,0.08981472939891523
4793552,18:14.7,CA,AB,Spruce Grove,53.402,-113.83134,POI1,0.37446980001730623
4793599,18:10.9,CA,AB,Lake Louise,51.4511,-116.183,POI1,3.4153403357857433
4793729,18:10.9,CA,ON,Minnitaki,50.14628,-94.00072,POI1,19.7794085400187
4793775,18:11.1,CA,AB,Edmonton,53.49913,-113.50039,POI1,0.04926741017142761
4793851,18:12.2,CA,ON,Richmond Hill,43.9221,-79.4632,POI3,6.110251860342339
4793916,18:12.3,CA,ON,Richmond Hill,43.9221,-79.4632,POI3,6.110251860342339
4793978,18:12.5,CA,QC,Magog,45.2764,-72.1111,POI3,1.4754460709280477
4794007,18:16.5,CA,AB,Calgary,50.94161,-113.98238,POI1,2.6514853225249073
4794055,18:15.8,CA,ON,Toronto,43.66773,-79.31534,POI3,6.040825768887651
4794100,18:17.3,CA,AB,Calgary,50.8476,-114.1958,POI1,2.790422473003864
4794111,18:17.6,CA,AB,Calgary,51.01958,-114.20021,POI1,2.6256652153587674
4794120,18:18.3,CA,AB,Calgary,51.126,-114.2439,POI1,2.5361435273747817
4794219,18:17.3,CA,AB,Edmonton,53.58879,-113.44653,POI1,0.0579109121409805
4794239,18:17.6,CA,AB,Duffield,53.5224,-114.216,POI1,0.7306526541695447
4794331,18:19.1,CA,ON,Toronto,43.7068,-79.3991,POI3,6.108877140769574
4794438,18:16.8,CA,NB,Irishtown,46.2292,-64.7482,POI4,1.8180790545905854
4794484,18:19.1,CA,AB,Calgary,51.053,-114.161,POI1,2.582995520833323
4794541,18:19.2,CA,AB,Calgary,51.053,-114.161,POI1,2.582995520833323
4794602,18:21.7,CA,ON,Burlington,43.3889,-79.7682,POI3,6.558621815779358
4794698,18:22.3,CA,AB,Red Deer,52.31218,-113.81683,POI1,1.2776339371607968
4794724,18:22.6,CA,AB,Calgary,50.8476,-114.1958,POI1,2.790422473003864
4794807,18:22.4,CA,AB,Red Deer,52.3023,-113.83801,POI1,1.2927890368753088
4794930,18:21.9,CA,ON,Markham,43.82821,-79.29797,POI3,5.976861455352389
4795038,18:26.1,CA,BC,Invermere,50.5,-116.0333,POI1,3.9710484656127023
4795084,18:21.6,CA,ON,Toronto,43.6682,-79.4209,POI3,6.141235383326147
4795167,18:23.4,CA,ON,Toronto,43.6682,-79.4209,POI3,6.141235383326147
4795457,18:25.1,CA,AB,Spruce Grove,53.402,-113.83134,POI1,0.37446980001730623
4795618,18:26.3,CA,AB,Calgary,51.1229,-114.189,POI1,2.523253063021024
4795682,18:22.1,CA,AB,Red Deer,52.3023,-113.83801,POI1,1.2927890368753088
4795693,18:23.5,CA,ON,Ottawa,45.4129,-75.7078,POI3,2.1445340821765995
4795946,18:25.0,CA,AB,Calgary,50.9819,-114.1004,POI1,2.636907191928637
4795984,18:25.5,CA,AB,Sherwood Park,53.5263,-113.287,POI1,0.1997245614464955
4796104,18:24.5,CA,ON,Newmarket,44.0587,-79.4591,POI3,6.071944169771085
4796321,18:26.1,CA,ON,Cambridge,43.3653,-80.3066,POI3,7.0770841148044195
4796612,18:28.1,CA,AB,Calgary,51.01958,-114.20021,POI1,2.6256652153587674
4796694,18:28.8,CA,SK,Saskatoon,52.1225,-106.72488,POI1,6.909122559066739
4796771,18:26.4,CA,QC,Lasalle,45.4405,-73.6165,POI3,0.09554967931395618
4796850,18:27.4,CA,AB,Leduc,53.2668,-113.552,POI1,0.2871186226022236
4796886,18:26.4,CA,AB,Calgary,51.1188,-113.9471,POI1,2.4708235749735343
4796942,18:27.5,CA,ON,North York,43.7744,-79.3821,POI3,6.072853465729017
4797054,18:29.3,CA,AB,Calgary,51.053,-114.161,POI1,2.582995520833323
4797070,18:30.8,CA,AB,Calgary,51.0823,-113.9578,POI1,2.5086823039287007
4797155,18:31.6,CA,ON,Brampton,43.6656,-79.747,POI3,6.453627504079935
4797231,18:32.8,CA,QC,Montréal,45.5424,-73.5453,POI3,0.02934141470686436
4797252,18:31.6,CA,ON,Kitchener,43.4381,-80.5099,POI3,7.249724615267606
4797276,18:33.0,CA,AB,Calgary,51.0524,-114.038,POI1,2.5541870693128557
4797327,18:34.0,CA,ON,Burlington,43.3889,-79.7682,POI3,6.558621815779358
4797423,18:35.2,CA,ON,Toronto,43.6682,-79.4209,POI3,6.141235383326147
4797481,18:34.2,CA,AB,Calgary,51.0524,-114.038,POI1,2.5541870693128557
4797550,18:35.1,CA,MB,Winnipeg,49.87931,-97.1997,POI1,16.693733665888065
4797628,18:35.8,CA,AB,Wetaskiwin,52.8333,-113.45,POI1,0.7137620601047615
4797749,18:37.1,CA,QC,Montréal,45.4955,-73.59221,POI3,0.036992313215040144
4797846,18:37.3,CA,ON,Richmond Hill,43.9221,-79.4632,POI3,6.110251860342339
4798082,18:38.8,CA,ON,Toronto,43.7068,-79.3991,POI3,6.108877140769574
4798152,18:40.1,CA,AB,Stony Plain,53.5379,-113.971,POI1,0.48533641326919785
4798198,18:40.2,CA,ON,Nepean,45.3508,-75.7126,POI3,2.1533627355875233
4798309,18:40.6,CA,AB,Calgary,51.0412,-114.0762,POI1,2.573618030758445
4798459,18:41.5,CA,MB,Winnipeg,49.893,-97.001,POI1,16.884670093923795
4798504,18:42.1,CA,AB,Airdrie,51.3082,-114.0398,POI1,2.3055336530714525
4798626,18:41.9,CA,BC,Richmond,49.16536,-123.12665,POI1,10.589557653193312
4798679,18:40.2,CA,ON,Markham,43.8436,-79.2741,POI3,5.949614520842258
4798780,18:40.3,CA,AB,Edmonton,53.4564,-113.521,POI1,0.09644586587821986
4798982,18:40.4,CA,AB,Calgary,51.0799,-114.081,POI1,2.5370878041654343
4799090,18:41.3,CA,AB,Calgary,51.1833,-114.153,POI1,2.455276842729754
4799144,18:41.6,CA,QC,Sainte-Julie,45.5834,-73.3325,POI3,0.24155561474948437
4799163,18:41.8,CA,AB,Edmonton,53.587,-113.441,POI1,0.06056785157985817
4799218,18:42.8,CA,AB,Calgary,50.9505,-113.947,POI1,2.6363333434232104
4799304,18:43.8,CA,QC,Saint-Eustache,45.56981,-73.92675,POI3,0.363929465469615
4799350,18:42.7,CA,ON,North York,43.787,-79.4169,POI3,6.102596802592892
4799485,18:43.0,CA,QC,Sainte-Thérèse,45.6378,-73.8414,POI3,0.298877303616379
4799543,18:44.3,CA,QC,Anjou,45.6089,-73.5448,POI3,0.08981472939891523
4799589,18:44.7,CA,AB,Duffield,53.5224,-114.216,POI1,0.7306526541695447
4799624,18:45.9,CA,ON,Thornhill,43.8395,-79.3831,POI3,6.055405119594971
4799721,18:47.1,CA,ON,Toronto,43.6796,-79.4343,POI3,6.150588105947017
4799811,18:46.6,CA,AB,Calgary,51.1387,-114.2015,POI1,2.5116166751407327
4799835,18:48.8,CA,ON,Kingston,44.2257,-76.4824,POI3,3.19134469251082
4799867,18:49.9,CA,ON,Toronto,43.6796,-79.4343,POI3,6.150588105947017
4799975,18:52.4,CA,QC,Kiamika,46.50819,-75.35476,POI3,2.042762610881892
4800067,18:48.9,CA,ON,York,43.6883,-79.4496,POI3,6.162593753446438
4800202,18:48.7,CA,ON,York,43.6883,-79.4496,POI3,6.162593753446438
4800265,18:49.0,CA,ON,Kingston,44.2585,-76.4897,POI3,3.1848667513126827
4800415,18:52.5,CA,ON,Richmond Hill,43.8939,-79.4375,POI3,6.0929247587687305
4800506,18:53.0,CA,ON,Richmond Hill,43.8939,-79.4375,POI3,6.0929247587687305
4800568,18:55.4,CA,QC,Repentigny,45.766,-73.43331,POI3,0.27808306571418295
4800744,18:52.7,CA,AB,Edmonton,53.44074,-113.58914,POI1,0.14767414521506855
4801037,18:56.4,CA,ON,Barrie,44.3303,-79.7268,POI3,6.274904438190034
4801125,18:57.2,CA,AB,Edmonton,53.63964,-113.543,POI1,0.10962023757045056
4801353,18:56.2,CA,AB,Calgary,51.11807,-113.96203,POI1,2.4743712173045047
4801371,18:56.8,CA,AB,Edmonton,53.44217,-113.4452,POI1,0.11161711860193953
4801459,18:57.6,CA,AB,Calgary,51.11807,-113.96203,POI1,2.4743712173045047
4801494,18:59.1,CA,ON,North York,43.72551,-79.30974,POI3,6.017999414325084
4801503,18:55.4,CA,AB,Calgary,51.0486,-113.968,POI1,2.543702304564155
4801664,18:57.4,CA,ON,Burlington,43.3756,-79.8145,POI3,6.606730870212359
4801708,18:57.8,CA,ON,Scarborough,43.7507,-79.3003,POI3,6.00150904083439
4801742,18:55.4,CA,ON,Toronto,43.6466,-79.4493,POI3,6.174841718053746
4801881,18:56.5,CA,ON,Etobicoke,43.74803,-79.57871,POI3,6.26881538629086
4801977,18:57.7,CA,ON,North York,43.75233,-79.50131,POI3,6.193386703024206
4802006,18:57.9,CA,AB,Calgary,50.8476,-114.1958,POI1,2.790422473003864
4802074,19:01.0,CA,ON,Thornhill,43.8395,-79.3831,POI3,6.055405119594971
4802088,19:01.3,CA,AB,Calgary,51.053,-114.161,POI1,2.582995520833323
4802120,19:01.9,CA,ON,Guelph,43.5776,-80.2201,POI3,6.932241785066144
4802142,18:58.3,CA,ON,Guelph,43.5776,-80.2201,POI3,6.932241785066144
4802193,18:58.5,CA,ON,Thornhill,43.8395,-79.3831,POI3,6.055405119594971
4802243,18:59.1,CA,AB,Calgary,51.1467,-114.3133,POI1,2.538170082647138
4802273,19:01.8,CA,ON,Windsor,42.2825,-83.0372,POI3,10.009751820181007
4802359,19:03.0,CA,MB,Winnipeg,49.8947,-97.1357,POI1,16.752815376922314
4802366,19:00.9,CA,AB,Calgary,51.1546,-114.068,POI1,2.461427717859084
4802492,19:02.7,CA,AB,Calgary,51.0508,-114.074,POI1,2.563769363933694
4802565,19:01.8,CA,BC,Richmond,49.16527,-123.1267,POI1,10.589640406442756
4802653,19:01.9,CA,AB,Calgary,51.053,-114.161,POI1,2.582995520833323
4802743,19:03.6,CA,ON,York,43.703,-79.512,POI3,6.217880831297509
4802901,19:02.8,CA,AB,Calgary,51.0378,-114.08,POI1,2.577800823462706
4802940,19:03.1,CA,AB,Calgary,51.0412,-114.0762,POI1,2.573618030758445
4802976,19:04.7,CA,QC,Laval,45.6409,-73.7542,POI3,0.22279088495044092
4803064,19:03.5,CA,AB,Leduc,53.2668,-113.552,POI1,0.2871186226022236
4803163,19:03.7,CA,ON,Kitchener,43.4134,-80.496,POI3,7.243562443785304
4803220,19:04.1,CA,ON,Dryden,49.785,-92.84,POI3,19.73987039299441
4803242,19:04.9,CA,SK,Gull Lake,50.0459,-108.483,POI1,6.105670851433514
4803265,19:07.2,CA,ON,Richmond Hill,43.8939,-79.4375,POI3,6.0929247587687305
4803573,19:10.5,CA,AB,Okotoks,50.7258,-113.974,POI1,2.862319636491528
4804016,19:10.4,CA,AB,Calgary,51.1229,-114.189,POI1,2.523253063021024
4804107,19:10.4,CA,AB,Okotoks,50.7258,-113.974,POI1,2.862319636491528
4804162,19:10.5,CA,BC,Vancouver,49.26861,-123.17849,POI1,10.594669072877407
4804261,19:11.5,CA,ON,Ancaster,43.208,-79.9652,POI3,6.804581737962808
4804312,19:10.5,CA,BC,New Westminster,49.2167,-122.9167,POI1,10.377254174262342
4804466,19:10.6,CA,ON,Oakville,43.4462,-79.6688,POI3,6.4460282686486154
4804468,19:11.7,CA,ON,Ancaster,43.208,-79.9652,POI3,6.804581737962808
4804485,19:12.7,CA,ON,Toronto,43.7537,-79.2659,POI3,5.967759995544143
4804543,19:14.7,CA,AB,Calgary,51.1387,-114.2015,POI1,2.5116166751407327
4804615,19:15.9,CA,AB,Edmonton,53.55,-113.5,POI1,0.014771954677705389
4804658,19:15.0,CA,AB,Calgary,51.1387,-114.2015,POI1,2.5116166751407327
4804670,19:17.1,CA,QC,Verdun,45.45165,-73.5759,POI3,0.07067245444301205
4804761,19:12.8,CA,AB,Calgary,51.1229,-114.189,POI1,2.523253063021024
4804856,19:14.6,CA,AB,Edmonton,53.44144,-113.43615,POI1,0.1158719879220122
4804913,19:16.4,CA,AB,Edmonton,53.51865,-113.6391,POI1,0.15581500327311695
4804973,19:17.4,CA,NB,Moncton,46.10249,-64.77277,POI4,1.7725725252527738
4805053,19:17.7,CA,ON,Burlington,43.3317,-79.8066,POI3,6.613665990720809
